anon_polygon_id,date,mode,repeat,fold,seed,role,seen_polygon,fit_excluded_polygons,context_policy,cutoff_date,fold_version
AOI-0060,2017-06-20,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2017-08-08,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2017-09-24,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2018-09-19,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2018-10-29,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2018-10-30,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2019-05-16,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2019-06-26,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2019-07-05,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2019-07-28,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2019-10-18,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2019-10-23,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2020-05-08,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2020-05-27,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2020-07-15,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2020-08-08,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2020-08-12,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2020-08-24,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2020-09-01,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2021-05-20,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2021-05-23,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2021-07-10,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2021-07-14,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2021-10-12,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2022-06-19,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2022-07-09,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2022-07-14,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2022-07-22,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2022-08-23,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2023-04-23,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2023-04-26,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2023-05-15,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2023-06-23,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2024-05-07,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2024-05-08,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2024-05-24,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2024-08-27,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2024-10-05,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0060,2024-10-15,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0063,2011-06-14,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0063,2012-09-04,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0063,2013-06-10,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0063,2013-07-12,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0063,2013-07-29,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0063,2014-05-25,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0063,2014-06-26,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0063,2017-08-09,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0063,2017-08-21,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0063,2017-09-02,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0063,2017-09-20,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0063,2017-09-25,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0063,2017-10-12,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0063,2018-05-03,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0063,2018-10-13,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0063,2018-10-16,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0063,2019-05-06,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0063,2019-05-28,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0063,2019-06-20,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0063,2019-06-27,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
AOI-0063,2019-08-31,A,1,0,29,validation,False,"[""AOI-0002"", ""AOI-0003"", ""AOI-0015"", ""AOI-0020"", ""AOI-0027"", ""AOI-0030"", ""AOI-0033"", ""AOI-0035"", ""AOI-0038"", ""AOI-0043"", ""AOI-0052"", ""AOI-0056"", ""AOI-0060"", ""AOI-0063"", ""AOI-0065"", ""AOI-0070"", ""AOI-0071"", ""AOI-0075"", ""AOI-0077""]",transductive,,folds_v1
