experiment_id,timestamp,git_commit,data_fingerprint,fold_version,mask_version,feature_version,feature_set_hash,model,params_json,seed,split,rmse,gap_score,known_rmse,unseen_rmse,hard_rmse,runtime_sec,peak_memory_mb,artifact_uri,conclusion
baseline_v1_nearest_right_A_4_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_right,{},101,CV-A/4/0,0.10463334539002134,0.0,0.09696523859560785,0.10603108129314742,,4.5554525410116185,461.984375,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_mean_neighbors_A_4_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,mean_neighbors,{},101,CV-A/4/0,0.08298983515283032,5.1,0.08474592365938527,0.08265111186986374,,4.555028540984495,462.046875,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_linear_A_4_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,linear,{},101,CV-A/4/0,0.08504694064043981,4.49,0.0865775358987705,0.0847522647311537,,4.555241707974346,462.046875,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_seasonal_crop_A_4_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,seasonal_crop,{},101,CV-A/4/0,0.17663071368422814,0.0,0.18565120430777848,0.17485977331119334,,4.55453574997955,462.625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_pchip_A_4_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,pchip,{},101,CV-A/4/0,0.08898099861011405,3.31,0.08938401331920011,0.0889040267696791,,4.554838457988808,462.65625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_akima_A_4_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,akima,{},101,CV-A/4/0,0.09342864328927833,1.97,0.09085542419949628,0.09391078650100866,,4.5546750420180615,462.65625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_nearest_left_B_0_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_left,{},1017,CV-B/0/0,0.10853124742424741,0.0,,0.10853124742424741,,4.851235417008866,481.4375,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_nearest_right_B_0_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_right,{},1017,CV-B/0/0,0.11265824959354483,0.0,,0.11265824959354483,,4.851318041997729,481.4375,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_mean_neighbors_B_0_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,mean_neighbors,{},1017,CV-B/0/0,0.09294754536653899,2.12,,0.09294754536653899,,4.852135708992137,481.4375,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_linear_B_0_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,linear,{},1017,CV-B/0/0,0.09320773970720757,2.04,,0.09320773970720757,,4.8516422510147095,481.4375,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_seasonal_crop_B_0_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,seasonal_crop,{},1017,CV-B/0/0,0.1617651789161339,0.0,,0.1617651789161339,,4.851302958995802,481.4375,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_pchip_B_0_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,pchip,{},1017,CV-B/0/0,0.09693153622442996,0.92,,0.09693153622442996,,4.8507349170104135,481.4375,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_akima_B_0_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,akima,{},1017,CV-B/0/0,0.10034701083108921,0.0,,0.10034701083108921,,4.85095237501082,481.4375,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_nearest_left_B_0_1_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_left,{},1018,CV-B/0/1,0.11725406029115654,0.0,,0.11725406029115654,,4.880515833996469,494.953125,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_nearest_right_B_0_1_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_right,{},1018,CV-B/0/1,0.11375778761680727,0.0,,0.11375778761680727,,4.881081250990974,494.953125,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_mean_neighbors_B_0_1_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,mean_neighbors,{},1018,CV-B/0/1,0.09452313704704444,1.64,,0.09452313704704444,,4.8816051250032615,495.21875,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_linear_B_0_1_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,linear,{},1018,CV-B/0/1,0.09674324447322201,0.98,,0.09674324447322201,,4.880365375982365,495.21875,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_seasonal_crop_B_0_1_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,seasonal_crop,{},1018,CV-B/0/1,0.17358447236605554,0.0,,0.17358447236605554,,4.89599541699863,495.21875,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_pchip_B_0_1_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,pchip,{},1018,CV-B/0/1,0.10138630924221514,0.0,,0.10138630924221514,,4.880457874998683,495.21875,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_akima_B_0_1_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,akima,{},1018,CV-B/0/1,0.10578029640229487,0.0,,0.10578029640229487,,4.8793226669949945,495.21875,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_nearest_left_B_0_2_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_left,{},1019,CV-B/0/2,0.1054072975813472,0.0,,0.1054072975813472,,5.260306000011042,508.703125,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_nearest_right_B_0_2_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_right,{},1019,CV-B/0/2,0.11034985254211842,0.0,,0.11034985254211842,,5.242384459008463,508.703125,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_mean_neighbors_B_0_2_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,mean_neighbors,{},1019,CV-B/0/2,0.08866392509363127,3.4,,0.08866392509363127,,5.243338708009105,508.703125,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_linear_B_0_2_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,linear,{},1019,CV-B/0/2,0.09173746312564543,2.48,,0.09173746312564543,,5.242916833027266,508.703125,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_seasonal_crop_B_0_2_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,seasonal_crop,{},1019,CV-B/0/2,0.1643834731316218,0.0,,0.1643834731316218,,5.242685333010741,508.703125,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_pchip_B_0_2_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,pchip,{},1019,CV-B/0/2,0.09558859247158417,1.32,,0.09558859247158417,,5.242529792012647,508.703125,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_akima_B_0_2_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,akima,{},1019,CV-B/0/2,0.09901999923328947,0.29,,0.09901999923328947,,5.242084250028711,508.703125,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_nearest_left_B_0_3_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_left,{},1020,CV-B/0/3,0.1066865591738041,0.0,,0.1066865591738041,,4.9693439999828115,508.921875,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_nearest_right_B_0_3_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_right,{},1020,CV-B/0/3,0.10271908220445634,0.0,,0.10271908220445634,,4.970924041961553,509.296875,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_mean_neighbors_B_0_3_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,mean_neighbors,{},1020,CV-B/0/3,0.08876527799598449,3.37,,0.08876527799598449,,4.968543791997945,509.296875,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_linear_B_0_3_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,linear,{},1020,CV-B/0/3,0.09013488196598124,2.96,,0.09013488196598124,,4.968248666962609,509.296875,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_seasonal_crop_B_0_3_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,seasonal_crop,{},1020,CV-B/0/3,0.17892494614003898,0.0,,0.17892494614003898,,4.96894870896358,509.296875,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_pchip_B_0_3_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,pchip,{},1020,CV-B/0/3,0.0932233190561963,2.03,,0.0932233190561963,,4.969254125986481,509.296875,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_akima_B_0_3_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,akima,{},1020,CV-B/0/3,0.09516146255537054,1.45,,0.09516146255537054,,4.967852250963915,509.296875,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_nearest_left_B_0_4_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_left,{},1021,CV-B/0/4,0.13089619078675815,0.0,,0.13089619078675815,,4.83363674901193,509.953125,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_nearest_right_B_0_4_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_right,{},1021,CV-B/0/4,0.12740694278699605,0.0,,0.12740694278699605,,4.834239541989518,509.953125,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_mean_neighbors_B_0_4_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,mean_neighbors,{},1021,CV-B/0/4,0.11123943305403741,0.0,,0.11123943305403741,,4.833646999992197,510.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_linear_B_0_4_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,linear,{},1021,CV-B/0/4,0.11271547804895676,0.0,,0.11271547804895676,,4.833888166001998,510.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_seasonal_crop_B_0_4_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,seasonal_crop,{},1021,CV-B/0/4,0.1905481791301674,0.0,,0.1905481791301674,,4.832574915984878,510.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_pchip_B_0_4_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,pchip,{},1021,CV-B/0/4,0.11660120127627806,0.0,,0.11660120127627806,,4.833615625015227,510.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_akima_B_0_4_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,akima,{},1021,CV-B/0/4,0.1191549341014424,0.0,,0.1191549341014424,,4.833638707990758,510.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_nearest_left_C_0_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_left,{},2017,CV-C/0/0,0.17877237430979828,0.0,0.17877237430979828,,,4.152637375984341,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_nearest_right_C_0_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_right,{},2017,CV-C/0/0,0.17877237430979828,0.0,0.17877237430979828,,,4.151924834004603,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_mean_neighbors_C_0_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,mean_neighbors,{},2017,CV-C/0/0,0.17877237430979828,0.0,0.17877237430979828,,,4.153241708991118,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_linear_C_0_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,linear,{},2017,CV-C/0/0,0.17877237430979828,0.0,0.17877237430979828,,,4.152728208980989,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_seasonal_crop_C_0_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,seasonal_crop,{},2017,CV-C/0/0,0.17890329108196942,0.0,0.17890329108196942,,,4.151244208973367,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_pchip_C_0_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,pchip,{},2017,CV-C/0/0,0.17877237430979828,0.0,0.17877237430979828,,,4.151625916972989,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_akima_C_0_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,akima,{},2017,CV-C/0/0,0.17877237430979828,0.0,0.17877237430979828,,,4.151722542010248,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_nearest_left_D_0_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_left,{},3017,CV-D/0/0,0.18448192195738047,0.0,,0.18448192195738047,0.18448192195738047,1.387410875002388,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
baseline_v1_nearest_right_D_0_0_20260905T001730,2026-09-05T00:16:17.768258+00:00,8c0e8a5546602ad93d35d9fdf941844c41365c5b,a75e530d0fb51581ad6800f84b3875233778801491f02236917862faf9b424ec,folds_v1,real_test_v1,ndvi-context-v1,63e6fc8f9b1cbfd3ceed5a54db64d2924945c2bba22da868160cb6bd332c5707,nearest_right,{},3017,CV-D/0/0,0.18448192195738047,0.0,,0.18448192195738047,0.18448192195738047,1.3869802909903228,511.140625,artifacts/ml/baseline_v1/oof_predictions.csv.gz,measured; selection uses four-mode composite
