anon_polygon_id,date,p_s2,p_landsat,p_modis,p_unknown,left_distance_days,right_distance_days,model_disagreement,fallback_reason,context_quality,source_confidence,quality_flags,interval_status,interval_level,harmonization_status
AOI-0010,2019-08-19,0.7380662270642202,0.1776642365661861,0.07645703636959371,0.0078125,4.0,4.0,0.0,,0.7894736842105263,0.7380662270642202,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2019-08-21,0.6825158786167961,0.24833988641328092,0.06273397855966663,0.00641025641025641,6.0,2.0,0.0,,0.8823529411764706,0.6825158786167961,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2019-09-23,0.8066096747289409,0.08137138091266531,0.10444318678263632,0.007575757575757576,5.0,2.0,0.0,,0.8823529411764706,0.8066096747289409,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2020-06-06,0.7539373088685015,0.12284185233726518,0.11488750546089996,0.008333333333333333,2.0,8.0,0.0,,0.8823529411764706,0.7539373088685015,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2020-06-09,0.6462319790301442,0.07672158771765586,0.26990357610934285,0.007142857142857143,5.0,5.0,0.0,,0.75,0.6462319790301442,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2020-07-16,0.8005662270642202,0.0839142365661861,0.10770703636959371,0.0078125,2.0,8.0,0.0,,0.8823529411764706,0.8005662270642202,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2020-07-19,0.7890891218872871,0.10529301628908444,0.09847500468077139,0.007142857142857143,5.0,5.0,0.0,,0.75,0.7890891218872871,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2020-07-26,0.8005662270642202,0.1151642365661861,0.07645703636959371,0.0078125,2.0,1.0,0.0,,0.9375,0.8005662270642202,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2020-07-31,0.6312338273347448,0.2739809120543066,0.08837500420069228,0.00641025641025641,2.0,3.0,0.0,,0.8823529411764706,0.6312338273347448,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2020-09-09,0.6282810907237513,0.269034876947721,0.0957395878840833,0.006944444444444444,2.0,1.0,0.0,,0.9375,0.6282810907237513,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2020-09-13,0.44045298165137614,0.11713138925294889,0.4361656290956749,0.00625,1.0,1.0,0.0,,0.9375,0.44045298165137614,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2020-09-19,0.7240623313545602,0.16721339912111632,0.1013713283478529,0.007352941176470588,1.0,3.0,0.0,,0.9375,0.7240623313545602,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2020-09-27,0.6654529816513761,0.24213138925294891,0.08616562909567496,0.00625,1.0,2.0,0.0,,0.9375,0.6654529816513761,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2021-05-05,0.7047247706422018,0.1874102228047182,0.09786500655307995,0.01,3.0,3.0,0.0,,0.8333333333333334,0.7047247706422018,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2021-05-09,0.27800384729209826,0.11887921193928888,0.5950524246395805,0.008064516129032258,1.0,3.0,0.0,,0.9375,0.5950524246395805,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2021-07-28,0.5171699796126402,0.1301459880588321,0.3457395878840833,0.006944444444444444,2.0,1.0,0.0,,0.9375,0.5171699796126402,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2021-08-05,0.8586490085824209,0.02210501839090179,0.11118145689764512,0.008064516129032258,2.0,8.0,0.0,,0.8823529411764706,0.8586490085824209,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2021-09-04,0.7618748150340338,0.11887921193928888,0.11118145689764512,0.008064516129032258,5.0,3.0,0.0,,0.8333333333333334,0.7618748150340338,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2021-09-17,0.8206039755351682,0.05617518567059852,0.11488750546089996,0.008333333333333333,3.0,2.0,0.0,,0.8823529411764706,0.8206039755351682,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2021-10-27,0.8309059633027523,0.034262778505897776,0.12233125819134993,0.0125,5.0,157.0,0.0,,0.75,0.8309059633027523,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2022-06-06,0.6328425569695176,0.247911470003805,0.11118145689764512,0.008064516129032258,2.0,2.0,0.0,,0.8823529411764706,0.6328425569695176,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2022-06-10,0.3318162270642202,0.2401642365661861,0.4202070363695937,0.0078125,1.0,2.0,0.0,,0.9375,0.4202070363695937,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2022-06-11,0.6539373088685015,0.2561751856705985,0.08155417212756662,0.008333333333333333,2.0,1.0,0.0,,0.9375,0.6539373088685015,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2022-07-17,0.5206039755351682,0.4228418523372652,0.04822083879423329,0.008333333333333333,3.0,2.0,0.0,,0.8823529411764706,0.5206039755351682,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2022-07-28,0.46161442405708464,0.269034876947721,0.26240625455074995,0.006944444444444444,9.0,1.0,0.0,,0.9375,0.46161442405708464,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2022-09-08,0.4863614023591088,0.4173305560756413,0.08737947013667853,0.008928571428571428,6.0,1.0,0.0,,0.9375,0.4863614023591088,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2023-04-02,0.43216302046577276,0.3604042746244581,0.1882019356789999,0.019230769230769232,165.0,5.0,0.0,,0.75,0.43216302046577276,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2023-04-27,0.40075496941896027,0.4035523154215815,0.18527604849279164,0.010416666666666666,4.0,9.0,0.0,,0.7894736842105263,0.4035523154215815,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2023-06-08,0.46733775059463134,0.39575020630066504,0.1276527838454444,0.009259259259259259,1.0,2.0,0.0,,0.9375,0.46733775059463134,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2023-06-16,0.700647116644823,0.16733055607564126,0.12309375585096424,0.008928571428571428,6.0,3.0,0.0,,0.8333333333333334,0.700647116644823,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2023-08-23,0.6176605504587156,0.30529301628908445,0.06990357610934282,0.007142857142857143,3.0,3.0,0.0,,0.8333333333333334,0.6176605504587156,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2023-08-30,0.8066096747289409,0.1419774415187259,0.043837126176575716,0.007575757575757576,1.0,8.0,0.0,,0.9375,0.8066096747289409,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2023-09-19,0.7033748361730013,0.19100730200337016,0.09847500468077139,0.007142857142857143,2.0,3.0,0.0,,0.8823529411764706,0.7033748361730013,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2024-04-04,0.8598893685914734,0.09913268059517386,0.026272068460411687,0.014705882352941176,3.0,2.0,0.0,,0.8823529411764706,0.8598893685914734,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2024-04-26,0.8298656618610748,0.12037539786556825,0.03190179741621419,0.017857142857142856,4.0,8.0,0.0,,0.7894736842105263,0.8298656618610748,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2024-05-08,0.3590883027522936,0.1118856487549148,0.5186093818261249,0.010416666666666666,2.0,1.0,0.0,,0.9375,0.5186093818261249,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2024-05-21,0.8008236030025021,0.12205707136899796,0.06575568926486358,0.011363636363636364,12.0,3.0,0.0,,0.8333333333333334,0.8008236030025021,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2024-06-18,0.7380662270642202,0.1776642365661861,0.07645703636959371,0.0078125,1.0,5.0,0.0,,0.9375,0.7380662270642202,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2024-06-20,0.8206039755351682,0.08950851900393184,0.08155417212756662,0.008333333333333333,3.0,3.0,0.0,,0.8333333333333334,0.8206039755351682,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2024-07-08,0.7636340468909276,0.13649094704140574,0.09061574680840735,0.009259259259259259,3.0,2.0,0.0,,0.8823529411764706,0.7636340468909276,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2024-07-15,0.8206039755351682,0.12284185233726518,0.04822083879423329,0.008333333333333333,2.0,3.0,0.0,,0.8823529411764706,0.8206039755351682,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2024-08-12,0.6443162270642202,0.2401642365661861,0.10770703636959371,0.0078125,3.0,2.0,0.0,,0.8823529411764706,0.6443162270642202,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2024-09-06,0.7460036141228802,0.23288653242781682,0.013534095873545414,0.007575757575757576,8.0,2.0,0.0,,0.8823529411764706,0.7460036141228802,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2024-09-28,0.7539373088685015,0.22284185233726517,0.014887505460899956,0.008333333333333333,2.0,1.0,0.0,,0.9375,0.7539373088685015,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2024-10-01,0.7930045871559633,0.18020213731222906,0.017177890916423025,0.009615384615384616,2.0,5.0,0.0,,0.8823529411764706,0.7930045871559633,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2024-10-15,0.3174216360856269,0.1118856487549148,0.5602760484927917,0.010416666666666666,7.0,11.0,0.0,,0.6818181818181818,0.5602760484927917,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2024-10-23,0.6011324541284404,0.3553284731323722,0.027914072739187418,0.015625,15.0,3.0,0.0,,0.8333333333333334,0.6011324541284404,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2025-04-16,0.7357761171944363,0.2207299285502896,0.039461696190758046,0.004032258064516129,2.0,1.0,0.0,,0.9375,0.7357761171944363,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2025-04-18,0.9257308350178821,0.028563653730812804,0.04146822311571184,0.00423728813559322,1.0,1.0,0.0,,0.9375,0.9257308350178821,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2025-05-09,0.26838771893244373,0.05324154056952222,0.675529831407125,0.002840909090909091,3.0,5.0,0.0,,0.8333333333333334,0.675529831407125,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2025-06-05,0.8681807011795544,0.06580813518067777,0.06154687792548212,0.004464285714285714,1.0,3.0,0.0,,0.9375,0.8681807011795544,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2025-06-07,0.8727261942423283,0.06353888913996475,0.059424571790120666,0.004310344827586207,3.0,1.0,0.0,,0.9375,0.8727261942423283,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2025-06-28,0.5260027736291871,0.38802919930506874,0.08015407357737206,0.005813953488372093,2.0,2.0,0.0,,0.8823529411764706,0.5260027736291871,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2025-07-05,0.72564357113515,0.2191829189569844,0.05144216662428356,0.0037313432835820895,5.0,3.0,0.0,,0.8333333333333334,0.72564357113515,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2025-07-06,0.3323004099160648,0.5890479908535735,0.07333245029419146,0.005319148936170213,6.0,2.0,0.0,,0.8823529411764706,0.5890479908535735,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2025-07-07,0.9021476230191826,0.03064101036578101,0.06266591206958179,0.004545454545454545,7.0,1.0,0.0,,0.9375,0.9021476230191826,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2025-07-25,0.8881533222129553,0.05583720560784781,0.05222159339131816,0.003787878787878788,2.0,3.0,0.0,,0.8823529411764706,0.8881533222129553,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2025-07-30,0.9348787680209698,0.03760464867467301,0.024965562896193866,0.002551020408163265,2.0,3.0,0.0,,0.8823529411764706,0.9348787680209698,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2025-08-16,0.8881533222129553,0.07098872075936295,0.03707007823980301,0.003787878787878788,1.0,1.0,0.0,,0.9375,0.8881533222129553,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2025-08-27,0.8819453417754232,0.0800740221143374,0.03445950934967604,0.0035211267605633804,3.0,2.0,0.0,,0.8823529411764706,0.8819453417754232,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2025-09-16,0.714908256880734,0.26247007426823943,0.019288335517693316,0.0033333333333333335,1.0,5.0,0.0,,0.9375,0.714908256880734,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2025-09-30,0.1452264908256881,0.13356569462647444,0.7180828145478375,0.003125,4.0,2.0,0.0,,0.8823529411764706,0.7180828145478375,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0010,2025-10-05,0.8462319790301441,0.10529301628908444,0.04133214753791425,0.007142857142857143,2.0,3.0,0.0,,0.8823529411764706,0.8462319790301441,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0011,2025-04-07,0.17459127264173135,0.00878532782202507,0.8134182713311154,0.003205128205128205,6.0,7.0,0.0,,0.7142857142857143,0.8134182713311154,"['interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0011,2025-04-17,0.3203294412010008,0.6488228285475991,0.02630227570594543,0.004545454545454545,1.0,1.0,0.0,,0.9375,0.6488228285475991,"['interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0011,2025-04-23,0.2882415902140673,0.16913674093490608,0.5392883355176934,0.0033333333333333335,4.0,1.0,0.0,,0.9375,0.5392883355176934,"['interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0011,2025-04-28,0.8923623853211009,0.053705111402359104,0.048932503276539974,0.005,4.0,1.0,0.0,,0.9375,0.8923623853211009,"['interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0011,2025-05-24,0.8945445609436435,0.05264650814454222,0.049237502340385694,0.0035714285714285713,5.0,1.0,0.0,,0.9375,0.8945445609436435,"['interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0011,2025-06-03,0.8669542740643659,0.05849612016060247,0.07058135180677777,0.003968253968253968,6.0,1.0,0.0,,0.9375,0.8669542740643659,"['interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0011,2025-07-12,0.33997977705435534,0.21166941473245113,0.4456626361701828,0.002688172043010753,2.0,1.0,0.0,,0.9375,0.4456626361701828,"['interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0011,2025-08-06,0.6881112007258796,0.2932445667045929,0.015896979822274712,0.0027472527472527475,4.0,1.0,0.0,,0.9375,0.6881112007258796,"['interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0011,2025-08-14,0.7344947844665075,0.24226377493312268,0.01981678306612327,0.003424657534246575,1.0,1.0,0.0,,0.9375,0.7344947844665075,"['interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0011,2025-08-19,0.9088926007179896,0.061796256196934296,0.026593751780728248,0.002717391304347826,2.0,3.0,0.0,,0.8823529411764706,0.9088926007179896,"['interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0011,2025-08-27,0.8851797159733568,0.07788021328928706,0.03351541320310957,0.003424657534246575,3.0,2.0,0.0,,0.8823529411764706,0.8851797159733568,"['interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0011,2025-09-30,0.16607462519579325,0.13030799475753604,0.7005685995588659,0.003048780487804878,4.0,2.0,0.0,,0.8823529411764706,0.7005685995588659,"['interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0011,2025-10-03,0.8359582059123344,0.1263390126692879,0.03214722586282219,0.005555555555555556,1.0,5.0,0.0,,0.9375,0.8359582059123344,"['interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0011,2025-10-05,0.8545437639474337,0.09960150189507987,0.03909797740072969,0.006756756756756757,3.0,3.0,0.0,,0.8333333333333334,0.8545437639474337,"['interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0012,2025-04-01,0.9087108180428135,0.03510949104412407,0.05097135757972914,0.005208333333333333,,6.0,0.0,one_neighbor_plus_seasonal_prior,0.35714285714285715,0.9087108180428135,"['one_sided_or_no_context', 'unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0012,2025-04-28,0.838809985885674,0.0708702994253453,0.08551202238128844,0.004807692307692308,4.0,1.0,0.0,,0.9375,0.838809985885674,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0012,2025-05-16,0.8486793430008879,0.07556863822770896,0.07171976070688708,0.004032258064516129,2.0,3.0,0.0,,0.8823529411764706,0.8486793430008879,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0012,2025-06-03,0.870493320457106,0.06465360649329746,0.06046710813731577,0.0043859649122807015,7.0,1.0,0.0,,0.9375,0.870493320457106,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0012,2025-06-05,0.8657839866555463,0.06700464672941737,0.06266591206958179,0.004545454545454545,1.0,2.0,0.0,,0.9375,0.8657839866555463,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0012,2025-06-15,0.776621887287025,0.1353632278599513,0.08206250390064282,0.005952380952380952,5.0,13.0,0.0,,0.75,0.776621887287025,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0012,2025-06-26,0.12792914778379574,0.05644886229057777,0.8126099417328554,0.0030120481927710845,16.0,2.0,0.0,,0.8823529411764706,0.8126099417328554,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0012,2025-07-10,0.9318749274184183,0.03399057683693614,0.030969938782620235,0.0031645569620253164,2.0,2.0,0.0,,0.8823529411764706,0.9318749274184183,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0012,2025-07-18,0.9047480487470902,0.05500381447937246,0.03651679348995521,0.0037313432835820895,3.0,5.0,0.0,,0.8333333333333334,0.9047480487470902,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0012,2025-07-30,0.9269120719411391,0.04638866901106886,0.02422401152303959,0.0024752475247524753,2.0,3.0,0.0,,0.8823529411764706,0.9269120719411391,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0013,2010-04-16,0.04754763585038814,0.8219427361629197,0.11127885875592297,0.019230769230769232,1.0,7.0,0.0,,0.9375,0.8219427361629197,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0013,2010-06-10,0.02687475069804547,0.4210980682659981,0.5411576158185651,0.010869565217391304,8.0,1.0,0.0,,0.9375,0.5411576158185651,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0013,2010-06-19,0.038632454128440366,0.7928284731323723,0.15291407273918742,0.015625,8.0,7.0,0.0,,0.6818181818181818,0.7928284731323723,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0013,2010-10-24,0.05150993883792049,0.807104630843163,0.12055209698558322,0.020833333333333332,8.0,1.0,0.0,,0.9375,0.807104630843163,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0013,2011-04-18,0.05150993883792049,0.6404379641764962,0.2872187636522499,0.020833333333333332,11.0,1.0,0.0,,0.9375,0.6404379641764962,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0013,2011-04-26,0.04415137614678898,0.6203753978655682,0.3176160831304999,0.017857142857142856,3.0,8.0,0.0,,0.8333333333333334,0.6203753978655682,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0013,2012-05-08,0.025754969418960244,0.2368856487549148,0.7269427151594582,0.010416666666666666,2.0,14.0,0.0,,0.8823529411764706,0.7269427151594582,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0013,2012-06-23,0.04120795107033638,0.6456837046745303,0.29644167758846657,0.016666666666666663,14.0,2.0,0.0,,0.8823529411764706,0.6456837046745303,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0013,2012-08-12,0.025754969418960244,0.44521898208824817,0.5186093818261249,0.010416666666666666,9.0,14.0,0.0,,0.625,0.5186093818261249,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0013,2013-04-16,0.04415137614678899,0.7632325407227112,0.17475894027335706,0.017857142857142856,1.0,7.0,0.0,,0.9375,0.7632325407227112,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0013,2013-04-24,0.05619266055045871,0.6986595972834505,0.22242046943881807,0.022727272727272728,1.0,7.0,0.0,,0.9375,0.6986595972834505,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0013,2013-05-02,0.038632454128440366,0.7303284731323723,0.21541407273918742,0.015625,1.0,23.0,0.0,,0.9375,0.7303284731323723,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
AOI-0013,2013-05-09,0.030905963302752294,0.38426277850589774,0.57233125819135,0.0125,8.0,16.0,0.0,,0.6521739130434783,0.57233125819135,"['unseen_polygon', 'interval_not_coverage_certified', 'harmonization_incomplete']",empirical_oof_not_certified,0.95,partial_or_identity
