anon_polygon_id,date,primary_ndvi,source,reference_mean,reference_std,reference_years,z_score,quality_issue,status,primary_ndvi_pred
AOI-0005,2022-07-22,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-07-23,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-07-24,0.4397018923862024,s2,0.477683661375733,0.02640915715877884,6.0,-1.2660589663176867,False,negative_candidate,
AOI-0005,2022-07-25,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-07-26,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-07-27,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-07-28,,missing,,,0.0,,False,insufficient_or_invalid,0.5022019348
AOI-0005,2022-07-29,0.4448449690188526,s2,0.46130438393512724,0.03186921294453649,6.0,-0.516467568399625,False,usual,
AOI-0005,2022-07-30,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-07-31,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-08-01,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-08-02,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-08-03,,missing,,,0.0,,False,insufficient_or_invalid,0.4074175935
AOI-0005,2022-08-04,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-08-05,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-08-06,0.5216167507612417,landsat,0.4008298353925661,0.1170805046653143,14.0,1.0316569416399117,False,usual,
AOI-0005,2022-08-07,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-08-08,0.4936604333425454,s2,0.4250843657710484,0.0468260664409918,6.0,1.4644849073093424,False,usual,
AOI-0005,2022-08-09,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-08-10,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-08-11,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-08-12,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-08-13,0.4890861131107101,s2,0.4073455894420032,0.051633402622750936,6.0,1.583093879478127,False,usual,
AOI-0005,2022-08-14,,missing,,,0.0,,False,insufficient_or_invalid,0.4999599094
AOI-0005,2022-08-15,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-08-16,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-08-17,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-08-18,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-08-19,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-08-20,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-08-21,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-08-22,0.4563291689842768,landsat,0.3702276573731647,0.09256964489966914,14.0,0.930126843463994,False,usual,
AOI-0005,2022-08-23,0.4501880461336733,s2,0.373454610396426,0.0510077915973756,7.0,1.5043473425184575,False,usual,
AOI-0005,2022-08-24,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-08-25,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-08-26,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-08-27,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-08-28,,missing,,,0.0,,False,insufficient_or_invalid,0.4067533938
AOI-0005,2022-08-29,0.4014620929118774,modis,0.40516230909801554,0.07059641854681502,14.0,-0.052413653019584734,False,usual,
AOI-0005,2022-08-30,0.4335939625164164,landsat,0.36300595912216427,0.07748753143701799,14.0,0.910959506454612,False,usual,
AOI-0005,2022-08-31,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-01,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-02,0.3860871622308053,s2,0.35164749630347336,0.04666416307052264,7.0,0.7380324356248273,False,usual,
AOI-0005,2022-09-03,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-04,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-05,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-06,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-07,0.3585316443809904,s2,0.3455014721148287,0.054160978780980994,7.0,0.2405822893056236,False,usual,
AOI-0005,2022-09-08,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-09,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-10,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-11,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-12,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-13,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-14,0.3498091235632183,modis,0.3806928114963801,0.07343309585177119,14.0,-0.4205690577924465,False,usual,
AOI-0005,2022-09-15,0.4488456191788963,landsat,0.3470280156303086,0.08590923473364752,14.0,1.1851764698435785,False,usual,
AOI-0005,2022-09-16,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-17,0.3444527285767108,s2,0.3408082146249375,0.07219004077830664,7.0,0.05048499644106693,False,usual,
AOI-0005,2022-09-18,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-19,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-20,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-21,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-22,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-23,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-24,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-25,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-26,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-27,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-28,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-29,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-09-30,0.4250301245210727,modis,0.3656656210453186,0.06107779959721952,14.0,0.9719489547304615,False,usual,
AOI-0005,2022-10-01,,missing,,,0.0,,False,insufficient_or_invalid,0.4126415611
AOI-0005,2022-10-02,0.3393663609777702,s2,0.3417248754302719,0.07472985877024146,7.0,-0.03156053672940878,False,usual,
AOI-0005,2022-10-03,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-04,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-05,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-06,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-07,0.4025346638870194,s2,0.343030870800401,0.07277743662191755,7.0,0.817613203330362,False,usual,
AOI-0005,2022-10-08,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-09,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-10,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-11,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-12,0.3491640064255463,s2,0.34465467908064557,0.07431779850916165,7.0,0.06067627722240496,False,usual,
AOI-0005,2022-10-13,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-14,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-15,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-16,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-17,0.3853292788970009,s2,0.3456584720236763,0.07660979987769777,7.0,0.5178294021999317,False,usual,
AOI-0005,2022-10-18,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-19,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-20,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-21,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-22,0.3700831058517141,s2,0.34615524617609367,0.07796995489090548,7.0,0.3068856421566485,False,usual,
AOI-0005,2022-10-23,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-24,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-25,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-26,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-27,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-28,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-29,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2022-10-30,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-01,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-02,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-03,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-04,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-05,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-06,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-07,0.6317705938697319,modis,0.47173837441273564,0.1205124212668792,14.0,1.327931326701992,False,usual,
AOI-0005,2023-04-08,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-09,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-10,0.3339456019214877,s2,0.40542531595068293,0.0937104898732111,7.0,-0.762771746534526,False,usual,
AOI-0005,2023-04-11,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-12,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-13,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-14,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-15,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-16,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-17,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-18,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-19,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-20,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-21,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-22,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-23,0.7097417863984674,modis,0.568065448737549,0.12228632431625384,14.0,1.158562402239833,False,usual,
AOI-0005,2023-04-24,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-25,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-26,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-27,0.6458218336179196,landsat,0.5134028750970824,0.1510377114630478,14.0,0.8767277869754679,False,usual,
AOI-0005,2023-04-28,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-29,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-04-30,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-01,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-02,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-03,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-04,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-05,0.737012575045629,s2,0.6105492496460246,0.1052210941058362,7.0,1.20188187049644,False,usual,
AOI-0005,2023-05-06,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-07,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-08,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-09,0.7616421216475093,modis,0.7248219429336695,0.06961117907490282,14.0,0.5289405983803358,False,usual,
AOI-0005,2023-05-10,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-11,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-12,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-13,0.7757051485026625,landsat,0.6522941116028613,0.11436771071135614,14.0,1.0790723721948825,False,usual,
AOI-0005,2023-05-14,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-15,0.7634012691418998,s2,0.6613011141566664,0.09069001508761368,7.0,1.1258147314960376,False,usual,
AOI-0005,2023-05-16,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-17,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-18,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-19,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-20,0.7824338816578218,s2,0.6773178884887247,0.0737645306756049,7.0,1.4250208359810073,False,usual,
AOI-0005,2023-05-21,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-22,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-23,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-24,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-25,0.7725824233716474,modis,0.740847073007506,0.0581320025487541,14.0,0.5459187534013757,False,usual,
AOI-0005,2023-05-26,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-27,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-28,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-29,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-30,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-05-31,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-01,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-02,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-03,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-04,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-05,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-06,0.807908693010314,landsat,0.6781441246547933,0.10834837248173201,14.0,1.1976605221033614,False,usual,
AOI-0005,2023-06-07,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-08,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-09,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-10,0.7509135057471265,modis,0.6789650124800569,0.07880306015064388,14.0,0.9130164885669312,False,usual,
AOI-0005,2023-06-11,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-12,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-13,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-14,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-15,0.8184166672061676,landsat,0.6413803346474781,0.11831515223825241,14.0,1.4963115814801946,False,usual,
AOI-0005,2023-06-16,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-17,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-18,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-19,0.8151174643384831,s2,0.6462939328004992,0.05495695793597953,7.0,3.0719227897339194,False,usual,
AOI-0005,2023-06-20,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-21,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-22,0.7634799867983113,landsat,0.5998776114380328,0.12056947587804365,14.0,1.3569137144277115,False,usual,
AOI-0005,2023-06-23,0.7678433883179672,landsat,0.5936921723455496,0.12052588118743235,14.0,1.4449279628297538,False,usual,
AOI-0005,2023-06-24,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-25,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-26,0.7208055795019157,modis,0.5894795336274691,0.08241230450202734,14.0,1.5935247372097938,False,usual,
AOI-0005,2023-06-27,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-28,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-29,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-06-30,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-07-01,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-07-02,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-07-03,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-07-04,0.4548404921248712,s2,0.5706880471864567,0.03885766713300482,7.0,-2.9813306770335477,False,strong_negative_candidate,
AOI-0005,2023-07-05,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-07-06,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-07-07,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-07-08,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-07-09,0.5944604069253876,s2,0.5421028600227172,0.028773915344727553,7.0,1.7452515634223453,False,usual,
AOI-0005,2023-07-10,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-07-11,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-07-12,0.6567076628352487,modis,0.5023157109531505,0.08547052558037523,14.0,1.806376535463214,False,usual,
AOI-0005,2023-07-13,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-07-14,,missing,,,0.0,,False,insufficient_or_invalid,0.5759697232
AOI-0005,2023-07-15,0.4663343432714628,landsat,0.4786878239694793,0.10763865094659435,14.0,-0.1147680743801385,False,usual,
AOI-0005,2023-07-16,0.66137012264553,landsat,0.47483080983269604,0.10719896396482191,14.0,1.7401223473955225,False,usual,
AOI-0005,2023-07-17,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-07-18,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-07-19,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-07-20,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-07-21,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-07-22,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-07-23,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-07-24,0.5715216251220225,landsat,0.44309318914104523,0.10488597922242934,14.0,1.2244576151462723,False,usual,
AOI-0005,2023-07-25,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-07-26,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-07-27,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-07-28,0.5614485392720306,modis,0.4541597111960419,0.07421048520968307,14.0,1.445736781976862,False,usual,
AOI-0005,2023-07-29,,missing,,,0.0,,False,insufficient_or_invalid,0.5262220022
AOI-0005,2023-07-30,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-07-31,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-08-01,0.5406956976328317,landsat,0.4140712633852903,0.11101106824715662,14.0,1.1406469304990643,False,usual,
AOI-0005,2023-08-02,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-08-03,0.4888335185604951,s2,0.4399233052999712,0.03759196334984709,6.0,1.3010816382572066,False,usual,
AOI-0005,2023-08-04,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-08-05,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-08-06,0.5309349089134133,landsat,0.3993510424950504,0.11567853951206715,14.0,1.1374959173359602,False,usual,
AOI-0005,2023-08-07,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-08-08,,missing,,,0.0,,False,insufficient_or_invalid,0.5122483628
AOI-0005,2023-08-09,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-08-10,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-08-11,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-08-12,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-08-13,0.511357047970743,s2,0.40766678068091494,0.05197136923132135,6.0,1.9951421104244742,False,usual,
AOI-0005,2023-08-14,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-08-15,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-08-16,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-08-17,0.5101849090160361,landsat,0.3761930245096257,0.10495931353985573,14.0,1.2766078586778316,False,usual,
AOI-0005,2023-08-18,0.4715152556911998,s2,0.38826499963472916,0.05102721026678134,7.0,1.6314875067874612,False,usual,
AOI-0005,2023-08-19,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-08-20,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-08-21,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-08-22,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-08-23,0.4087739463424756,s2,0.373653829654625,0.0512463236128493,7.0,0.6853197305073551,False,usual,
AOI-0005,2023-08-24,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-08-25,0.4538435389758473,landsat,0.3666733747702369,0.08538211766611804,14.0,1.0209416981959194,False,usual,
AOI-0005,2023-08-26,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-08-27,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-08-28,0.4337592363863991,s2,0.36049603133929065,0.04663657856896451,7.0,1.5709386772181295,False,usual,
AOI-0005,2023-08-29,,missing,,,0.0,,False,insufficient_or_invalid,0.4340068917
AOI-0005,2023-08-30,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-08-31,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-09-01,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-09-02,0.3868020916547134,s2,0.35061447305798493,0.045563273105931695,7.0,0.7942278095911718,False,usual,
AOI-0005,2023-09-03,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-09-04,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-09-05,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-09-06,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-09-07,0.3595823585281781,s2,0.34448686031010023,0.05340625962647863,7.0,0.2826540994193419,False,usual,
AOI-0005,2023-09-08,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-09-09,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-09-10,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-09-11,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-09-12,,missing,,,0.0,,False,insufficient_or_invalid,0.3697482009
AOI-0005,2023-09-13,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-09-14,,missing,,,0.0,,False,insufficient_or_invalid,0.3939682925
AOI-0005,2023-09-15,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-09-16,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-09-17,0.3802402591186525,s2,0.34095850809687034,0.07223316201802812,7.0,0.5438187935338914,False,usual,
AOI-0005,2023-09-18,0.3975826903513395,landsat,0.3472782167672713,0.09030821739493843,14.0,0.5570309661198966,False,usual,
AOI-0005,2023-09-19,0.3817832698128307,landsat,0.34623036517840433,0.0908381152656475,14.0,0.3913875197702553,False,usual,
AOI-0005,2023-09-20,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-09-21,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-09-22,0.3577085068330864,s2,0.3418342672179083,0.07604131905143367,7.0,0.2087580780186216,False,usual,
AOI-0005,2023-09-23,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-09-24,0.327056546711915,landsat,0.3415906686782972,0.09255799450298037,14.0,-0.15702719191818929,False,usual,
AOI-0005,2023-09-25,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-09-26,,missing,,,0.0,,False,insufficient_or_invalid,0.3492432891
AOI-0005,2023-09-27,0.3400963490464725,s2,0.3433982621060968,0.07619094094773496,7.0,-0.04333734455240976,False,usual,
AOI-0005,2023-09-28,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-09-29,0.3034076208814791,landsat,0.3354200830541452,0.08811587758161321,14.0,-0.3632995897137389,False,usual,
AOI-0005,2023-09-30,0.3650508620689655,modis,0.3689317561151687,0.06176661274388339,14.0,-0.0628315828535951,False,usual,
AOI-0005,2023-10-01,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-10-02,0.2902998519231211,s2,0.3457793875446293,0.07509734423434321,7.0,-0.7387682771894419,False,usual,
AOI-0005,2023-10-03,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-10-04,0.3342249486347085,landsat,0.32872397417753635,0.08143061604722673,14.0,0.06755413042659243,False,usual,
AOI-0005,2023-10-05,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-10-06,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-10-07,0.3420893997959283,s2,0.34800217545405543,0.07309098609365317,7.0,-0.08089609915169252,False,usual,
AOI-0005,2023-10-08,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-10-09,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-10-10,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-10-11,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-10-12,0.3325329573380807,s2,0.35020387745109366,0.07452765781968156,7.0,-0.23710553410610954,False,usual,
AOI-0005,2023-10-13,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-10-14,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-10-15,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-10-16,0.2634913756944549,landsat,0.31430901746925866,0.07203935723741378,14.0,-0.7054149804158928,False,usual,
AOI-0005,2023-10-17,,missing,,,0.0,,False,insufficient_or_invalid,0.2305047292
AOI-0005,2023-10-18,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-10-19,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-10-20,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-10-21,0.1881709818690344,landsat,0.3100653919417267,0.07123751562953189,14.0,-1.7110985552415918,False,negative_candidate,
AOI-0005,2023-10-22,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-10-23,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-10-24,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-10-25,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-10-26,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-10-27,,missing,,,0.0,,False,insufficient_or_invalid,
AOI-0005,2023-10-28,,missing,,,0.0,,False,insufficient_or_invalid,
